altitude_agl: null,angular_vel_z: 0.0011018041986972085,compass_hdg: 194.81,yaw: -104.80572775298866,angular_vel_y: 0.007939549162983894,angular_vel_x: -0.0050630951300263405,pitch: 0.25926146777368286,linear_vel_x: -0.02941995,altitude_amsl: 0.08998356759548187,altitude_relative: 25.53,battery_volts: 12.192999839782715,ros_time: 1579810119,linear_vel_z: 9.85568325,linear_vel_y: 1.2069730945522684e-15,longitude: -3.0064976,latitude: 51.7097464,roll: -0.24113542637693694
altitude_agl: null,angular_vel_z: 0.00031088083051145104,compass_hdg: 194.82,yaw: -104.81059084767769,angular_vel_y: -0.0023187072947621346,angular_vel_x: 0.0012927257921546698,pitch: 0.2505471602489517,linear_vel_x: -0.0196133,altitude_amsl: 0.08998356759548187,altitude_relative: 28.016,battery_volts: 12.192999839782715,ros_time: 1579810120,linear_vel_z: 9.8262633,linear_vel_y: -0.0294199499999988,longitude: -3.0064976,latitude: 51.7097464,roll: -0.3273843071319342
altitude_agl: null,angular_vel_z: 0.0006942233303561805,compass_hdg: 194.81,yaw: -104.8075719040645,angular_vel_y: 0.0021210010163486004,angular_vel_x: -0.0016992385499179363,pitch: 0.3438724104687729,linear_vel_x: 0.0588399,altitude_amsl: 0.08998356759548187,altitude_relative: 30.505,battery_volts: 12.192999839782715,ros_time: 1579810121,linear_vel_z: 9.73800345,linear_vel_y: 0.029419950000001194,longitude: -3.0064976,latitude: 51.7097465,roll: -0.32019593323689227
altitude_agl: null,angular_vel_z: 0.0005533093353733419,compass_hdg: 194.82,yaw: -104.81381469696593,angular_vel_y: 0.0008594815153628589,angular_vel_x: -0.00465279258787632,pitch: 0.2532049576097328,linear_vel_x: -0.0784532,altitude_amsl: 0.08998356759548187,altitude_relative: 32.995,battery_volts: 12.192999839782715,ros_time: 1579810122,linear_vel_z: 9.8654899,linear_vel_y: -0.009806649999998791,longitude: -3.0064978,latitude: 51.7097468,roll: -0.2228213546748188
altitude_agl: null,angular_vel_z: 0.000965423882007599,compass_hdg: 194.81,yaw: -104.80998979103073,angular_vel_y: -0.0007727250922471284,angular_vel_x: 0.002301168395206332,pitch: 0.26578731331923344,linear_vel_x: 0.02941995,altitude_amsl: 0.08998356759548187,altitude_relative: 35.487,battery_volts: 12.192999839782715,ros_time: 1579810123,linear_vel_z: 9.77723005,linear_vel_y: 0.049033250000001194,longitude: -3.0064979,latitude: 51.7097468,roll: -0.15606016422041846
altitude_agl: null,angular_vel_z: 0.0008866933640092616,compass_hdg: 194.82,yaw: -104.81160171567484,angular_vel_y: -0.003973999060690403,angular_vel_x: -0.00025703455321490765,pitch: 0.24310799034532346,linear_vel_x: 0.06864655,altitude_amsl: 0.08998356759548187,altitude_relative: 37.985,battery_volts: 12.192999839782715,ros_time: 1579810124,linear_vel_z: 9.79684335,linear_vel_y: -0.029419949999998803,longitude: -3.0064979,latitude: 51.7097469,roll: -0.23146713352422527
altitude_agl: null,angular_vel_z: 0.0007145775016397239,compass_hdg: 194.8,yaw: -104.79814624300992,angular_vel_y: -0.0010881356429308653,angular_vel_x: -0.0045471214689314365,pitch: 0.30157987912805395,linear_vel_x: 0.0196133,altitude_amsl: 0.08998356759548187,altitude_relative: 40.477,battery_volts: 12.192999839782715,ros_time: 1579810125,linear_vel_z: 9.80665,linear_vel_y: 1.2009682532858392e-15,longitude: -3.0064979,latitude: 51.7097469,roll: -0.3316168099419471
altitude_agl: null,angular_vel_z: 0.00032528443261980994,compass_hdg: 194.81,yaw: -104.80609658320381,angular_vel_y: 0.0011120851850137115,angular_vel_x: 0.005208650603890419,pitch: 0.337732764096019,linear_vel_x: 0.0392266,altitude_amsl: 0.08998356759548187,altitude_relative: 42.976,battery_volts: 12.192999839782715,ros_time: 1579810126,linear_vel_z: 9.83606995,linear_vel_y: 0.009806650000001204,longitude: -3.0064979,latitude: 51.709747,roll: -0.3503690676277906
altitude_agl: null,angular_vel_z: 0.000915745971724391,compass_hdg: 194.82,yaw: -104.81703854625417,angular_vel_y: -5.822256207466114e-05,angular_vel_x: 0.0016242933925241232,pitch: 0.3382096500383034,linear_vel_x: -0.0196133,altitude_amsl: 0.08998356759548187,altitude_relative: 45.47,battery_volts: 12.192999839782715,ros_time: 1579810127,linear_vel_z: 9.85568325,linear_vel_y: -0.019613299999998793,longitude: -3.0064979,latitude: 51.709747,roll: -0.28736887014704754
altitude_agl: null,angular_vel_z: 0.0008688583038747306,compass_hdg: 194.82,yaw: -104.80975756459891,angular_vel_y: 0.003324955003336072,angular_vel_x: -0.007281570229679346,pitch: 0.36495501664163377,linear_vel_x: 0.00980665,altitude_amsl: 0.08998356759548187,altitude_relative: 47.795,battery_volts: 12.192999839782715,ros_time: 1579810128,linear_vel_z: 9.12999115,linear_vel_y: 0.04903325000000112,longitude: -3.0064979,latitude: 51.709747,roll: -0.2974763228190497
altitude_agl: null,angular_vel_z: -0.00018571317195891746,compass_hdg: 194.81,yaw: -104.78163084559682,angular_vel_y: -0.04802250862121582,angular_vel_x: -0.19378623366355896,pitch: -0.6309329616078136,linear_vel_x: 0.0,altitude_amsl: 0.08998356759548187,altitude_relative: 49.246,battery_volts: 12.241999626159668,ros_time: 1579810129,linear_vel_z: 8.629852,linear_vel_y: 0.02941995000000106,longitude: -3.0064979,latitude: 51.709747,roll: -4.143725078398174
altitude_agl: null,angular_vel_z: -0.0009862137958407393,compass_hdg: 194.84,yaw: -104.83724224581907,angular_vel_y: -0.007930048741400242,angular_vel_x: -0.024286216124892235,pitch: -1.8112383152838534,linear_vel_x: 0.10787315,altitude_amsl: 0.08998356759548187,altitude_relative: 49.73,battery_volts: 12.241999626159668,ros_time: 1579810130,linear_vel_z: 9.42419065,linear_vel_y: -0.39226599999999884,longitude: -3.0064956,latitude: 51.709747,roll: -8.514032291001413
altitude_agl: null,angular_vel_z: 1.2702646255493164,compass_hdg: 174.51,yaw: -84.51727555840371,angular_vel_y: 0.05682072788476959,angular_vel_x: -0.03920360282063484,pitch: -1.5710607962575855,linear_vel_x: 0.20593965,altitude_amsl: 0.08998356759548187,altitude_relative: 49.865,battery_volts: 12.241999626159668,ros_time: 1579810131,linear_vel_z: 9.7085835,linear_vel_y: -0.9806649999999988,longitude: -3.0064819,latitude: 51.709747,roll: -12.010523094120476
altitude_agl: null,angular_vel_z: 0.9737213850021362,compass_hdg: 112.28,yaw: -5.949254365910186,angular_vel_y: 0.0446528270840646,angular_vel_x: -0.025376945734024048,pitch: 15.711248506253959,linear_vel_x: -1.4317709,altitude_amsl: 0.08998356759548187,altitude_relative: 49.922,battery_volts: 12.192999839782715,ros_time: 1579810132,linear_vel_z: 9.7478101,linear_vel_y: -0.6570455499999988,longitude: -3.0064558,latitude: 51.7097482,roll: 0.3635653933106437
altitude_agl: null,angular_vel_z: -0.39569932222366333,compass_hdg: 83.86,yaw: 0.2553782685886091,angular_vel_y: 0.10399124771356578,angular_vel_x: -0.1925278902053833,pitch: 19.1397200167498,linear_vel_x: -2.1378497,altitude_amsl: 0.08998356759548187,altitude_relative: 49.943,battery_volts: 12.192999839782715,ros_time: 1579810133,linear_vel_z: 9.62032365,linear_vel_y: 0.4020726500000012,longitude: -3.0064158,latitude: 51.7097483,roll: 0.009531642378559878
altitude_agl: null,angular_vel_z: -0.05461839586496353,compass_hdg: 94.86,yaw: -4.831630512021015,angular_vel_y: -0.012430804781615741,angular_vel_x: 0.10517583787441254,pitch: 11.197161115866905,linear_vel_x: -2.6085689,altitude_amsl: 0.08998356759548187,altitude_relative: 49.961,battery_volts: 12.241999626159668,ros_time: 1579810134,linear_vel_z: 9.48303055,linear_vel_y: -0.07845319999999885,longitude: -3.0063619,latitude: 51.7097459,roll: 4.2453984206093285
altitude_agl: null,angular_vel_z: -0.5745171308517456,compass_hdg: 108.58,yaw: -26.41562934590826,angular_vel_y: -0.06640898436307914,angular_vel_x: 0.17103879153728485,pitch: 7.88811290168779,linear_vel_x: -2.14765635,altitude_amsl: 0.08998356759548187,altitude_relative: 49.969,battery_volts: 12.241999626159668,ros_time: 1579810135,linear_vel_z: 9.6497436,linear_vel_y: -0.1667130499999988,longitude: -3.0063057,latitude: 51.7097429,roll: 6.2814675669063815
altitude_agl: null,angular_vel_z: -0.7150412201881409,compass_hdg: 147.39,yaw: -68.410378099193,angular_vel_y: 0.0673702657222747,angular_vel_x: -0.00894242338836193,pitch: 12.959447251925864,linear_vel_x: -1.6867438,altitude_amsl: 0.08998356759548187,altitude_relative: 49.964,battery_volts: 12.241999626159668,ros_time: 1579810136,linear_vel_z: 9.8654899,linear_vel_y: -0.43149259999999884,longitude: -3.0062631,latitude: 51.7097331,roll: 5.895658355222688
